"time","Gateway"
2023-07-18 18:48:57,144
2023-07-18 18:48:58,143
2023-07-18 18:48:59,143
2023-07-18 18:49:00,143
2023-07-18 18:49:01,143
2023-07-18 18:49:02,143
2023-07-18 18:49:03,143
2023-07-18 18:49:04,143
2023-07-18 18:49:05,143
2023-07-18 18:49:06,143
2023-07-18 18:49:07,143
2023-07-18 18:49:08,143
2023-07-18 18:49:09,143
2023-07-18 18:49:10,142
2023-07-18 18:49:11,142
2023-07-18 18:49:12,142
2023-07-18 18:49:13,142
2023-07-18 18:49:14,142
2023-07-18 18:49:15,142
2023-07-18 18:49:16,142
2023-07-18 18:49:17,142
2023-07-18 18:49:18,142
2023-07-18 18:49:19,142
2023-07-18 18:49:20,142
2023-07-18 18:49:21,142
2023-07-18 18:49:22,142
2023-07-18 18:49:23,142
2023-07-18 18:49:24,142
2023-07-18 18:49:25,142
2023-07-18 18:49:26,142
2023-07-18 18:49:27,142
2023-07-18 18:49:28,142
2023-07-18 18:49:29,143
2023-07-18 18:49:30,143
2023-07-18 18:49:31,143
2023-07-18 18:49:32,143
2023-07-18 18:49:33,143
2023-07-18 18:49:34,142
2023-07-18 18:49:35,142
2023-07-18 18:49:36,142
2023-07-18 18:49:37,142
2023-07-18 18:49:38,142
2023-07-18 18:49:39,142
2023-07-18 18:49:40,142
2023-07-18 18:49:41,142
2023-07-18 18:49:42,142
2023-07-18 18:49:43,142
2023-07-18 18:49:44,141
2023-07-18 18:49:45,141
2023-07-18 18:49:46,141
2023-07-18 18:49:47,141
2023-07-18 18:49:48,141
2023-07-18 18:49:49,141
2023-07-18 18:49:50,141
2023-07-18 18:49:51,141
2023-07-18 18:49:52,141
2023-07-18 18:49:53,141
2023-07-18 18:49:54,141
2023-07-18 18:49:55,141
2023-07-18 18:49:56,141
2023-07-18 18:49:57,141
2023-07-18 18:49:58,141
2023-07-18 18:49:59,141
2023-07-18 18:50:00,140
2023-07-18 18:50:01,140
2023-07-18 18:50:02,140
2023-07-18 18:50:03,140
2023-07-18 18:50:04,140
2023-07-18 18:50:05,140
2023-07-18 18:50:06,140
2023-07-18 18:50:07,140
2023-07-18 18:50:08,140
2023-07-18 18:50:09,140
2023-07-18 18:50:10,140
2023-07-18 18:50:11,140
2023-07-18 18:50:12,140
2023-07-18 18:50:13,140
2023-07-18 18:50:14,140
2023-07-18 18:50:15,140
2023-07-18 18:50:16,140
2023-07-18 18:50:17,139
2023-07-18 18:50:18,139
2023-07-18 18:50:19,139
2023-07-18 18:50:20,139
2023-07-18 18:50:21,139
2023-07-18 18:50:22,138
2023-07-18 18:50:23,138
2023-07-18 18:50:24,138
2023-07-18 18:50:25,138
2023-07-18 18:50:26,138
2023-07-18 18:50:27,138
2023-07-18 18:50:28,139
2023-07-18 18:50:29,139
2023-07-18 18:50:30,139
2023-07-18 18:50:31,139
2023-07-18 18:50:32,139
2023-07-18 18:50:33,138
2023-07-18 18:50:34,138
2023-07-18 18:50:35,138
2023-07-18 18:50:36,138
2023-07-18 18:50:37,138
2023-07-18 18:50:38,138
2023-07-18 18:50:39,138
2023-07-18 18:50:40,138
2023-07-18 18:50:41,138
2023-07-18 18:50:42,138
2023-07-18 18:50:43,138
2023-07-18 18:50:44,137
2023-07-18 18:50:45,137
2023-07-18 18:50:46,137
2023-07-18 18:50:47,137
2023-07-18 18:50:48,136
2023-07-18 18:50:49,136
2023-07-18 18:50:50,136
2023-07-18 18:50:51,136
2023-07-18 18:50:52,136
2023-07-18 18:50:53,136
2023-07-18 18:50:54,136
2023-07-18 18:50:55,136
2023-07-18 18:50:56,136
2023-07-18 18:50:57,136
2023-07-18 18:50:58,136
2023-07-18 18:50:59,136
2023-07-18 18:51:00,136
2023-07-18 18:51:01,136
2023-07-18 18:51:02,136
2023-07-18 18:51:03,136
2023-07-18 18:51:04,136
2023-07-18 18:51:05,136
2023-07-18 18:51:06,136
2023-07-18 18:51:07,136
2023-07-18 18:51:08,136
2023-07-18 18:51:09,136
2023-07-18 18:51:10,136
2023-07-18 18:51:11,136
2023-07-18 18:51:12,136
2023-07-18 18:51:13,136
2023-07-18 18:51:14,135
2023-07-18 18:51:15,135
2023-07-18 18:51:16,135
2023-07-18 18:51:17,135
2023-07-18 18:51:18,135
2023-07-18 18:51:19,135
2023-07-18 18:51:20,135
2023-07-18 18:51:21,135
2023-07-18 18:51:22,135
2023-07-18 18:51:23,134
2023-07-18 18:51:24,134
2023-07-18 18:51:25,134
2023-07-18 18:51:26,134
2023-07-18 18:51:27,134
2023-07-18 18:51:28,134
2023-07-18 18:51:29,134
2023-07-18 18:51:30,134
2023-07-18 18:51:31,134
2023-07-18 18:51:32,135
2023-07-18 18:51:33,135
2023-07-18 18:51:34,135
2023-07-18 18:51:35,135
2023-07-18 18:51:36,134
2023-07-18 18:51:37,134
2023-07-18 18:51:38,134
2023-07-18 18:51:39,134
2023-07-18 18:51:40,133
2023-07-18 18:51:41,134
2023-07-18 18:51:42,134
2023-07-18 18:51:43,134
2023-07-18 18:51:44,134
2023-07-18 18:51:45,134
2023-07-18 18:51:46,134
2023-07-18 18:51:47,134
2023-07-18 18:51:48,134
2023-07-18 18:51:49,134
2023-07-18 18:51:50,133
2023-07-18 18:51:51,133
2023-07-18 18:51:52,133
2023-07-18 18:51:53,133
2023-07-18 18:51:54,133
2023-07-18 18:51:55,133
2023-07-18 18:51:56,133
2023-07-18 18:51:57,133
2023-07-18 18:51:58,133
2023-07-18 18:51:59,133
2023-07-18 18:52:00,133
2023-07-18 18:52:01,133
2023-07-18 18:52:02,133
2023-07-18 18:52:03,133
2023-07-18 18:52:04,133
2023-07-18 18:52:05,133
2023-07-18 18:52:06,133
2023-07-18 18:52:07,133
2023-07-18 18:52:08,133
2023-07-18 18:52:09,133
2023-07-18 18:52:10,134
2023-07-18 18:52:11,133
2023-07-18 18:52:12,133
2023-07-18 18:52:13,133
2023-07-18 18:52:14,133
2023-07-18 18:52:15,134
2023-07-18 18:52:16,134
2023-07-18 18:52:17,134
2023-07-18 18:52:18,134
2023-07-18 18:52:19,134
2023-07-18 18:52:20,134
2023-07-18 18:52:21,133
2023-07-18 18:52:22,133
2023-07-18 18:52:23,133
2023-07-18 18:52:24,134
2023-07-18 18:52:25,134
2023-07-18 18:52:26,134
2023-07-18 18:52:27,134
2023-07-18 18:52:28,134
2023-07-18 18:52:29,134
2023-07-18 18:52:30,134
2023-07-18 18:52:31,134
2023-07-18 18:52:32,133
2023-07-18 18:52:33,133
2023-07-18 18:52:34,133
2023-07-18 18:52:35,133
2023-07-18 18:52:36,133
2023-07-18 18:52:37,134
2023-07-18 18:52:38,134
2023-07-18 18:52:39,134
2023-07-18 18:52:40,134
2023-07-18 18:52:41,134
2023-07-18 18:52:42,134
2023-07-18 18:52:43,134
2023-07-18 18:52:44,134
2023-07-18 18:52:45,134
2023-07-18 18:52:46,134
2023-07-18 18:52:47,134
2023-07-18 18:52:48,134
2023-07-18 18:52:49,134
2023-07-18 18:52:50,134
2023-07-18 18:52:51,134
2023-07-18 18:52:52,134
2023-07-18 18:52:53,134
2023-07-18 18:52:54,133
2023-07-18 18:52:55,133
2023-07-18 18:52:56,133
2023-07-18 18:52:57,134
2023-07-18 18:52:58,134
2023-07-18 18:52:59,134
2023-07-18 18:53:00,134
2023-07-18 18:53:01,134
2023-07-18 18:53:02,134
2023-07-18 18:53:03,134
2023-07-18 18:53:04,134
2023-07-18 18:53:05,134
2023-07-18 18:53:06,134
2023-07-18 18:53:07,134
2023-07-18 18:53:08,134
2023-07-18 18:53:09,134
2023-07-18 18:53:10,134
2023-07-18 18:53:11,133
2023-07-18 18:53:12,133
2023-07-18 18:53:13,133
2023-07-18 18:53:14,133
2023-07-18 18:53:15,133
2023-07-18 18:53:16,133
2023-07-18 18:53:17,133
2023-07-18 18:53:18,133
2023-07-18 18:53:19,133
2023-07-18 18:53:20,133
2023-07-18 18:53:21,133
2023-07-18 18:53:22,133
2023-07-18 18:53:23,133
2023-07-18 18:53:24,133
2023-07-18 18:53:25,133
2023-07-18 18:53:26,133
2023-07-18 18:53:27,133
2023-07-18 18:53:28,133
2023-07-18 18:53:29,133
2023-07-18 18:53:30,133
2023-07-18 18:53:31,133
2023-07-18 18:53:32,133
2023-07-18 18:53:33,133
2023-07-18 18:53:34,133
2023-07-18 18:53:35,133
2023-07-18 18:53:36,134
2023-07-18 18:53:37,134
2023-07-18 18:53:38,134
2023-07-18 18:53:39,134
2023-07-18 18:53:40,134
2023-07-18 18:53:41,134
2023-07-18 18:53:42,134
2023-07-18 18:53:43,134
2023-07-18 18:53:44,134
2023-07-18 18:53:45,134
2023-07-18 18:53:46,134
2023-07-18 18:53:47,134
2023-07-18 18:53:48,134
2023-07-18 18:53:49,134
2023-07-18 18:53:50,134
2023-07-18 18:53:51,134
2023-07-18 18:53:52,133
2023-07-18 18:53:53,133
2023-07-18 18:53:54,133
2023-07-18 18:53:55,133
2023-07-18 18:53:56,133
2023-07-18 18:53:57,133
2023-07-18 18:53:58,133
2023-07-18 18:53:59,133
2023-07-18 18:54:00,133
2023-07-18 18:54:01,133
2023-07-18 18:54:02,133
2023-07-18 18:54:03,133
2023-07-18 18:54:04,133
2023-07-18 18:54:05,133
2023-07-18 18:54:06,133
2023-07-18 18:54:07,133
2023-07-18 18:54:08,133
2023-07-18 18:54:09,133
2023-07-18 18:54:10,133
2023-07-18 18:54:11,133
2023-07-18 18:54:12,133
2023-07-18 18:54:13,133
2023-07-18 18:54:14,133
2023-07-18 18:54:15,134
2023-07-18 18:54:16,134
2023-07-18 18:54:17,134
2023-07-18 18:54:18,134
2023-07-18 18:54:19,134
2023-07-18 18:54:20,134
2023-07-18 18:54:21,133
2023-07-18 18:54:22,133
2023-07-18 18:54:23,133
2023-07-18 18:54:24,133
2023-07-18 18:54:25,133
2023-07-18 18:54:26,133
2023-07-18 18:54:27,133
2023-07-18 18:54:28,133
2023-07-18 18:54:29,134
2023-07-18 18:54:30,134
2023-07-18 18:54:31,134
2023-07-18 18:54:32,134
2023-07-18 18:54:33,134
2023-07-18 18:54:34,134
2023-07-18 18:54:35,134
2023-07-18 18:54:36,133
2023-07-18 18:54:37,134
2023-07-18 18:54:38,133
2023-07-18 18:54:39,133
2023-07-18 18:54:40,134
2023-07-18 18:54:41,134
2023-07-18 18:54:42,134
2023-07-18 18:54:43,134
2023-07-18 18:54:44,134
2023-07-18 18:54:45,134
2023-07-18 18:54:46,134
2023-07-18 18:54:47,134
2023-07-18 18:54:48,134
2023-07-18 18:54:49,134
2023-07-18 18:54:50,133
2023-07-18 18:54:51,133
2023-07-18 18:54:52,133
2023-07-18 18:54:53,134
2023-07-18 18:54:54,134
2023-07-18 18:54:55,133
2023-07-18 18:54:56,133
2023-07-18 18:54:57,133
2023-07-18 18:54:58,133
2023-07-18 18:54:59,133
2023-07-18 18:55:00,133
2023-07-18 18:55:01,133
2023-07-18 18:55:02,133
2023-07-18 18:55:03,133
2023-07-18 18:55:04,133
2023-07-18 18:55:05,133
2023-07-18 18:55:06,133
2023-07-18 18:55:07,133
2023-07-18 18:55:08,133
2023-07-18 18:55:09,133
2023-07-18 18:55:10,133
2023-07-18 18:55:11,133
2023-07-18 18:55:12,133
2023-07-18 18:55:13,133
2023-07-18 18:55:14,133
2023-07-18 18:55:15,133
2023-07-18 18:55:16,133
2023-07-18 18:55:17,133
2023-07-18 18:55:18,133
2023-07-18 18:55:19,133
2023-07-18 18:55:20,133
2023-07-18 18:55:21,133
2023-07-18 18:55:22,133
2023-07-18 18:55:23,133
2023-07-18 18:55:24,133
2023-07-18 18:55:25,133
2023-07-18 18:55:26,133
2023-07-18 18:55:27,133
2023-07-18 18:55:28,133
2023-07-18 18:55:29,133
2023-07-18 18:55:30,133
2023-07-18 18:55:31,133
2023-07-18 18:55:32,133
2023-07-18 18:55:33,133
2023-07-18 18:55:34,133
2023-07-18 18:55:35,133
2023-07-18 18:55:36,133
2023-07-18 18:55:37,133
2023-07-18 18:55:38,133
2023-07-18 18:55:39,133
2023-07-18 18:55:40,133
2023-07-18 18:55:41,133
2023-07-18 18:55:42,133
2023-07-18 18:55:43,133
2023-07-18 18:55:44,133
2023-07-18 18:55:45,133
2023-07-18 18:55:46,133
2023-07-18 18:55:47,133
2023-07-18 18:55:48,133
2023-07-18 18:55:49,132
2023-07-18 18:55:50,132
2023-07-18 18:55:51,132
2023-07-18 18:55:52,132
2023-07-18 18:55:53,132
2023-07-18 18:55:54,132
2023-07-18 18:55:55,132
2023-07-18 18:55:56,132
2023-07-18 18:55:57,132
2023-07-18 18:55:58,132
2023-07-18 18:55:59,132
2023-07-18 18:56:00,132
2023-07-18 18:56:01,132
2023-07-18 18:56:02,132
2023-07-18 18:56:03,132
2023-07-18 18:56:04,132
2023-07-18 18:56:05,132
2023-07-18 18:56:06,132
2023-07-18 18:56:07,132
2023-07-18 18:56:08,132
2023-07-18 18:56:09,132
2023-07-18 18:56:10,132
2023-07-18 18:56:11,132
2023-07-18 18:56:12,132
2023-07-18 18:56:13,132
2023-07-18 18:56:14,132
2023-07-18 18:56:15,132
2023-07-18 18:56:16,132
2023-07-18 18:56:17,132
2023-07-18 18:56:18,132
2023-07-18 18:56:19,132
2023-07-18 18:56:20,132
2023-07-18 18:56:21,132
2023-07-18 18:56:22,132
2023-07-18 18:56:23,132
2023-07-18 18:56:24,132
2023-07-18 18:56:25,132
2023-07-18 18:56:26,132
2023-07-18 18:56:27,132
2023-07-18 18:56:28,132
2023-07-18 18:56:29,132
2023-07-18 18:56:30,132
2023-07-18 18:56:31,132
2023-07-18 18:56:32,132
2023-07-18 18:56:33,132
2023-07-18 18:56:34,132
2023-07-18 18:56:35,132
2023-07-18 18:56:36,132
2023-07-18 18:56:37,132
2023-07-18 18:56:38,132
2023-07-18 18:56:39,132
2023-07-18 18:56:40,132
2023-07-18 18:56:41,132
2023-07-18 18:56:42,132
2023-07-18 18:56:43,132
2023-07-18 18:56:44,132
2023-07-18 18:56:45,132
2023-07-18 18:56:46,132
2023-07-18 18:56:47,132
2023-07-18 18:56:48,132
2023-07-18 18:56:49,132
2023-07-18 18:56:50,132
2023-07-18 18:56:51,132
2023-07-18 18:56:52,132
2023-07-18 18:56:53,132
2023-07-18 18:56:54,132
2023-07-18 18:56:55,132
2023-07-18 18:56:56,132
2023-07-18 18:56:57,132
2023-07-18 18:56:58,132
2023-07-18 18:56:59,132
2023-07-18 18:57:00,132
2023-07-18 18:57:01,132
2023-07-18 18:57:02,132
2023-07-18 18:57:03,132
2023-07-18 18:57:04,132
2023-07-18 18:57:05,132
2023-07-18 18:57:06,131
2023-07-18 18:57:07,131
2023-07-18 18:57:08,132
2023-07-18 18:57:09,132
2023-07-18 18:57:10,131
2023-07-18 18:57:11,131
2023-07-18 18:57:12,131
2023-07-18 18:57:13,131
2023-07-18 18:57:14,131
2023-07-18 18:57:15,131
2023-07-18 18:57:16,131
2023-07-18 18:57:17,131
2023-07-18 18:57:18,131
2023-07-18 18:57:19,131
2023-07-18 18:57:20,131
2023-07-18 18:57:21,131
2023-07-18 18:57:22,131
2023-07-18 18:57:23,131
2023-07-18 18:57:24,131
2023-07-18 18:57:25,131
2023-07-18 18:57:26,131
2023-07-18 18:57:27,131
2023-07-18 18:57:28,131
2023-07-18 18:57:29,131
2023-07-18 18:57:30,132
2023-07-18 18:57:31,132
2023-07-18 18:57:32,
2023-07-18 18:57:33,132
2023-07-18 18:57:34,133
2023-07-18 18:57:35,133
2023-07-18 18:57:36,134
2023-07-18 18:57:37,134
2023-07-18 18:57:38,135
2023-07-18 18:57:39,136
2023-07-18 18:57:40,137
2023-07-18 18:57:41,138
2023-07-18 18:57:42,139
2023-07-18 18:57:43,140
2023-07-18 18:57:44,141
2023-07-18 18:57:45,142
2023-07-18 18:57:46,143
2023-07-18 18:57:47,145
2023-07-18 18:57:48,146
2023-07-18 18:57:49,147
2023-07-18 18:57:50,149
2023-07-18 18:57:51,150
2023-07-18 18:57:52,151
2023-07-18 18:57:53,152
2023-07-18 18:57:54,153
2023-07-18 18:57:55,153
2023-07-18 18:57:56,154
2023-07-18 18:57:57,154
2023-07-18 18:57:58,155
2023-07-18 18:57:59,155
2023-07-18 18:58:00,155
2023-07-18 18:58:01,155
2023-07-18 18:58:02,155
2023-07-18 18:58:03,155
2023-07-18 18:58:04,155
2023-07-18 18:58:05,155
2023-07-18 18:58:06,154
2023-07-18 18:58:07,154
2023-07-18 18:58:08,154
2023-07-18 18:58:09,154
2023-07-18 18:58:10,154
2023-07-18 18:58:11,155
2023-07-18 18:58:12,155
2023-07-18 18:58:13,155
2023-07-18 18:58:14,155
2023-07-18 18:58:15,155
2023-07-18 18:58:16,155
2023-07-18 18:58:17,155
2023-07-18 18:58:18,154
2023-07-18 18:58:19,154
2023-07-18 18:58:20,154
2023-07-18 18:58:21,154
2023-07-18 18:58:22,154
2023-07-18 18:58:23,153
2023-07-18 18:58:24,153
2023-07-18 18:58:25,153
2023-07-18 18:58:26,153
2023-07-18 18:58:27,152
2023-07-18 18:58:28,152
2023-07-18 18:58:29,152
2023-07-18 18:58:30,152
2023-07-18 18:58:31,152
2023-07-18 18:58:32,152
2023-07-18 18:58:33,152
2023-07-18 18:58:34,152
2023-07-18 18:58:35,152
2023-07-18 18:58:36,152
2023-07-18 18:58:37,152
2023-07-18 18:58:38,152
2023-07-18 18:58:39,152
2023-07-18 18:58:40,151
2023-07-18 18:58:41,151
2023-07-18 18:58:42,151
2023-07-18 18:58:43,151
2023-07-18 18:58:44,151
2023-07-18 18:58:45,151
2023-07-18 18:58:46,151
2023-07-18 18:58:47,151
2023-07-18 18:58:48,151
2023-07-18 18:58:49,151
2023-07-18 18:58:50,151
2023-07-18 18:58:51,150
2023-07-18 18:58:52,150
2023-07-18 18:58:53,150
2023-07-18 18:58:54,150
2023-07-18 18:58:55,150
2023-07-18 18:58:56,150
2023-07-18 18:58:57,150
2023-07-18 18:58:58,150
2023-07-18 18:58:59,150
2023-07-18 18:59:00,150
2023-07-18 18:59:01,150
2023-07-18 18:59:02,150
2023-07-18 18:59:03,150
2023-07-18 18:59:04,150
2023-07-18 18:59:05,150
2023-07-18 18:59:06,150
2023-07-18 18:59:07,150
2023-07-18 18:59:08,150
2023-07-18 18:59:09,150
2023-07-18 18:59:10,150
2023-07-18 18:59:11,150
2023-07-18 18:59:12,151
2023-07-18 18:59:13,151
2023-07-18 18:59:14,151
2023-07-18 18:59:15,151
2023-07-18 18:59:16,151
2023-07-18 18:59:17,152
2023-07-18 18:59:18,152
2023-07-18 18:59:19,152
2023-07-18 18:59:20,153
2023-07-18 18:59:21,154
2023-07-18 18:59:22,154
2023-07-18 18:59:23,154
2023-07-18 18:59:24,155
2023-07-18 18:59:25,155
2023-07-18 18:59:26,156
2023-07-18 18:59:27,158
2023-07-18 18:59:28,159
2023-07-18 18:59:29,161
2023-07-18 18:59:30,162
2023-07-18 18:59:31,164
2023-07-18 18:59:32,165
2023-07-18 18:59:33,168
2023-07-18 18:59:34,171
2023-07-18 18:59:35,174
2023-07-18 18:59:36,175
2023-07-18 18:59:37,178
2023-07-18 18:59:38,180
2023-07-18 18:59:39,181
2023-07-18 18:59:40,183
2023-07-18 18:59:41,186
2023-07-18 18:59:42,187
2023-07-18 18:59:43,190
2023-07-18 18:59:44,193
2023-07-18 18:59:45,197
2023-07-18 18:59:46,199
2023-07-18 18:59:47,202
2023-07-18 18:59:48,205
2023-07-18 18:59:49,207
2023-07-18 18:59:50,209
2023-07-18 18:59:51,212
2023-07-18 18:59:52,214
2023-07-18 18:59:53,215
2023-07-18 18:59:54,217
2023-07-18 18:59:55,219
2023-07-18 18:59:56,220
2023-07-18 18:59:57,222
2023-07-18 18:59:58,225
2023-07-18 18:59:59,226
2023-07-18 19:00:00,228
2023-07-18 19:00:01,228
2023-07-18 19:00:02,230
2023-07-18 19:00:03,232
2023-07-18 19:00:04,234
2023-07-18 19:00:05,236
2023-07-18 19:00:06,237
2023-07-18 19:00:07,239
2023-07-18 19:00:08,241
2023-07-18 19:00:09,243
2023-07-18 19:00:10,244
2023-07-18 19:00:11,244
2023-07-18 19:00:12,245
2023-07-18 19:00:13,245
2023-07-18 19:00:14,246
2023-07-18 19:00:15,248
2023-07-18 19:00:16,249
2023-07-18 19:00:17,250
2023-07-18 19:00:18,253
2023-07-18 19:00:19,255
2023-07-18 19:00:20,256
2023-07-18 19:00:21,258
2023-07-18 19:00:22,261
2023-07-18 19:00:23,262
2023-07-18 19:00:24,263
2023-07-18 19:00:25,265
2023-07-18 19:00:26,268
2023-07-18 19:00:27,270
2023-07-18 19:00:28,273
2023-07-18 19:00:29,276
2023-07-18 19:00:30,277
2023-07-18 19:00:31,281
2023-07-18 19:00:32,285
2023-07-18 19:00:33,288
2023-07-18 19:00:34,290
2023-07-18 19:00:35,292
2023-07-18 19:00:36,295
2023-07-18 19:00:37,297
2023-07-18 19:00:38,300
2023-07-18 19:00:39,302
2023-07-18 19:00:40,304
2023-07-18 19:00:41,307
2023-07-18 19:00:42,309
2023-07-18 19:00:43,312
2023-07-18 19:00:44,314
2023-07-18 19:00:45,315
2023-07-18 19:00:46,318
2023-07-18 19:00:47,319
2023-07-18 19:00:48,322
2023-07-18 19:00:49,325
2023-07-18 19:00:50,327
2023-07-18 19:00:51,328
2023-07-18 19:00:52,330
2023-07-18 19:00:53,333
2023-07-18 19:00:54,334
2023-07-18 19:00:55,336
2023-07-18 19:00:56,339
2023-07-18 19:00:57,342
2023-07-18 19:00:58,343
2023-07-18 19:00:59,345
2023-07-18 19:01:00,347
2023-07-18 19:01:01,349
2023-07-18 19:01:02,350
2023-07-18 19:01:03,351
2023-07-18 19:01:04,352
2023-07-18 19:01:05,352
2023-07-18 19:01:06,353
2023-07-18 19:01:07,353
2023-07-18 19:01:08,353
2023-07-18 19:01:09,354
2023-07-18 19:01:10,354
2023-07-18 19:01:11,354
2023-07-18 19:01:12,354
2023-07-18 19:01:13,354
2023-07-18 19:01:14,354
2023-07-18 19:01:15,354
2023-07-18 19:01:16,354
2023-07-18 19:01:17,354
2023-07-18 19:01:18,353
2023-07-18 19:01:19,353
2023-07-18 19:01:20,352
2023-07-18 19:01:21,352
2023-07-18 19:01:22,352
2023-07-18 19:01:23,352
2023-07-18 19:01:24,351
2023-07-18 19:01:25,350
2023-07-18 19:01:26,350
2023-07-18 19:01:27,350
2023-07-18 19:01:28,350
2023-07-18 19:01:29,350
2023-07-18 19:01:30,350
2023-07-18 19:01:31,350
2023-07-18 19:01:32,349
2023-07-18 19:01:33,349
2023-07-18 19:01:34,348
2023-07-18 19:01:35,348
2023-07-18 19:01:36,347
2023-07-18 19:01:37,347
2023-07-18 19:01:38,346
2023-07-18 19:01:39,346
2023-07-18 19:01:40,346
2023-07-18 19:01:41,345
2023-07-18 19:01:42,344
2023-07-18 19:01:43,343
2023-07-18 19:01:44,343
2023-07-18 19:01:45,342
2023-07-18 19:01:46,340
2023-07-18 19:01:47,340
2023-07-18 19:01:48,340
2023-07-18 19:01:49,339
2023-07-18 19:01:50,339
2023-07-18 19:01:51,338
2023-07-18 19:01:52,336
2023-07-18 19:01:53,336
2023-07-18 19:01:54,335
2023-07-18 19:01:55,335
2023-07-18 19:01:56,335
2023-07-18 19:01:57,335
2023-07-18 19:01:58,335
2023-07-18 19:01:59,336
2023-07-18 19:02:00,337
2023-07-18 19:02:01,338
2023-07-18 19:02:02,339
2023-07-18 19:02:03,340
2023-07-18 19:02:04,341
2023-07-18 19:02:05,342
2023-07-18 19:02:06,342
2023-07-18 19:02:07,343
2023-07-18 19:02:08,343
2023-07-18 19:02:09,343
2023-07-18 19:02:10,344
2023-07-18 19:02:11,344
2023-07-18 19:02:12,344
2023-07-18 19:02:13,344
2023-07-18 19:02:14,344
2023-07-18 19:02:15,345
2023-07-18 19:02:16,345
2023-07-18 19:02:17,346
2023-07-18 19:02:18,346
2023-07-18 19:02:19,346
2023-07-18 19:02:20,346
2023-07-18 19:02:21,347
2023-07-18 19:02:22,348
2023-07-18 19:02:23,348
2023-07-18 19:02:24,348
2023-07-18 19:02:25,349
2023-07-18 19:02:26,349
2023-07-18 19:02:27,348
2023-07-18 19:02:28,349
2023-07-18 19:02:29,349
2023-07-18 19:02:30,349
2023-07-18 19:02:31,350
2023-07-18 19:02:32,350
2023-07-18 19:02:33,350
2023-07-18 19:02:34,349
2023-07-18 19:02:35,349
2023-07-18 19:02:36,349
2023-07-18 19:02:37,348
2023-07-18 19:02:38,348
2023-07-18 19:02:39,348
2023-07-18 19:02:40,348
2023-07-18 19:02:41,348
2023-07-18 19:02:42,348
2023-07-18 19:02:43,348
2023-07-18 19:02:44,348
2023-07-18 19:02:45,347
2023-07-18 19:02:46,346
2023-07-18 19:02:47,345
2023-07-18 19:02:48,345
2023-07-18 19:02:49,343
2023-07-18 19:02:50,343
2023-07-18 19:02:51,342
2023-07-18 19:02:52,342
2023-07-18 19:02:53,342
2023-07-18 19:02:54,342
2023-07-18 19:02:55,342
2023-07-18 19:02:56,342
2023-07-18 19:02:57,342
2023-07-18 19:02:58,342
2023-07-18 19:02:59,341
2023-07-18 19:03:00,341
2023-07-18 19:03:01,340
2023-07-18 19:03:02,339
2023-07-18 19:03:03,339
2023-07-18 19:03:04,338
2023-07-18 19:03:05,337
2023-07-18 19:03:06,336
2023-07-18 19:03:07,336
2023-07-18 19:03:08,337
2023-07-18 19:03:09,337
2023-07-18 19:03:10,336
2023-07-18 19:03:11,336
2023-07-18 19:03:12,337
2023-07-18 19:03:13,337
2023-07-18 19:03:14,337
2023-07-18 19:03:15,337
2023-07-18 19:03:16,337
2023-07-18 19:03:17,337
2023-07-18 19:03:18,336
2023-07-18 19:03:19,336
2023-07-18 19:03:20,337
2023-07-18 19:03:21,336
2023-07-18 19:03:22,336
2023-07-18 19:03:23,336
2023-07-18 19:03:24,335
2023-07-18 19:03:25,334
2023-07-18 19:03:26,334
2023-07-18 19:03:27,335
2023-07-18 19:03:28,334
2023-07-18 19:03:29,334
2023-07-18 19:03:30,332
2023-07-18 19:03:31,331
2023-07-18 19:03:32,331
2023-07-18 19:03:33,330
2023-07-18 19:03:34,330
2023-07-18 19:03:35,329
2023-07-18 19:03:36,329
2023-07-18 19:03:37,329
2023-07-18 19:03:38,329
2023-07-18 19:03:39,329
2023-07-18 19:03:40,328
2023-07-18 19:03:41,327
2023-07-18 19:03:42,326
2023-07-18 19:03:43,326
2023-07-18 19:03:44,325
2023-07-18 19:03:45,323
2023-07-18 19:03:46,324
2023-07-18 19:03:47,324
2023-07-18 19:03:48,323
2023-07-18 19:03:49,323
2023-07-18 19:03:50,323
2023-07-18 19:03:51,323
2023-07-18 19:03:52,323
2023-07-18 19:03:53,324
2023-07-18 19:03:54,325
2023-07-18 19:03:55,326
2023-07-18 19:03:56,326
2023-07-18 19:03:57,326
2023-07-18 19:03:58,327
2023-07-18 19:03:59,327
2023-07-18 19:04:00,327
2023-07-18 19:04:01,327
2023-07-18 19:04:02,327
2023-07-18 19:04:03,327
2023-07-18 19:04:04,328
2023-07-18 19:04:05,328
2023-07-18 19:04:06,329
2023-07-18 19:04:07,329
2023-07-18 19:04:08,329
2023-07-18 19:04:09,330
2023-07-18 19:04:10,330
2023-07-18 19:04:11,329
2023-07-18 19:04:12,328
2023-07-18 19:04:13,328
2023-07-18 19:04:14,329
2023-07-18 19:04:15,329
2023-07-18 19:04:16,328
2023-07-18 19:04:17,328
2023-07-18 19:04:18,327
2023-07-18 19:04:19,327
2023-07-18 19:04:20,327
2023-07-18 19:04:21,328
2023-07-18 19:04:22,330
2023-07-18 19:04:23,331
2023-07-18 19:04:24,331
2023-07-18 19:04:25,330
2023-07-18 19:04:26,330
2023-07-18 19:04:27,330
2023-07-18 19:04:28,330
